Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Đặc Tính,Loại da,Vấn đề về da
https://hasaki.vn/san-pham/kem-danh-rang-median-dental-iq-ngua-hoi-mieng-mau-do-120g-96909.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205037-1705473944_img_385x385_622873_fit_center.jpg,422205037,Kem Đánh Răng Median IQ 93% Trắng Răng Màu Đỏ 120g,323,414,38.000 ₫,65.000 ₫,27.000 ₫,-42%,4.8,4,6,8809585101421,Median,Hàn Quốc,Korea,Tất cả,"
MEDIAN Dental IQ Tartar Care Original Toothpaste 120g
[Thành phần đặc hiệu] chiết xuất trà xanh cô đặc, Dental Type Silica, Sodium Monofluorophosphate, Sodium Pyrophosphate [Chất phụ gia khác] L-mentol, Sodium Saccharin, Titanium Dioxide, Cellulose Gum, Sodium Laureth Sulfate, Sorbitol Solution, Sucralose, nước tinh khiết, Zeolite*Silica, Ground Calcium Carbonate, hương liệu
MEDIAN Dental IQ Tartar Care Fresh Breath Toothpaste 120g
[Thành phần đặc hiệu] chiết xuất trà xanh cô đặc, Dental Type Silica, Sodium Monofluorophosphate, Sodium Pyrophosphate [Chất phụ gia khác] Glycerin, Sodium Saccharin, Cellulose Gum, Sodium Laureth Sulfate, Sorbitol Solution, Sucralose, nước tinh khiết, Zeolite*Hydrated Silicon Dioxide*Titanium Dioxide*L-mentol
*chiết xuất bạc hà chiết xuất bạch đàn, hương liệu
MEDIAN Dental IQ Tartar Care White Toothpaste 120g
[Thành phần đặc hiệu] chiết xuất trà xanh cô đặc, Dental Type Silica, Sodium Monofluorophosphate, Sodium Pyrophosphate [Chất phụ gia khác] L-Mentol, DL-Malic Acid, Sodium Saccharin, Titanium Dioxide, Cellulose Gum, Sodium Laureth Sulfate, Sorbitol Solution, Sucralose, nước tinh khiết, Zeolite*Silica, Ground Calcium Carbonate, Iron Blue Coated Titanated Mica, hương liệu
MEDIAN Dental IQ Tartar Care Gum Protection Toothpaste 120g
[Thành phần đặc hiệu] chiết xuất trà xanh cô đặc, Dental Type Silica, Sodium Monofluorophosphate, Sodium Pyrophosphaten [Chất phụ gia khác] Glycerin, Sodium Saccharin, Titanium Dioxide, Cellulose Gum, Sodium Laureth Sulfate, Sorbitol Solution, Sucralose, Silica, nước tinh khiết, Ground Calcium Carbonate, hương liệu ","


Làm ướt bàn chải.


Lấy một lượng kem vừa đủ cho lên bàn chải rồi đánh răng.


Súc miệng lại thật sạch với nước.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-marvis-amarelli-licorice-mint-85ml-113075.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215457-1696844193_img_385x385_622873_fit_center.jpg,422215457,Kem Đánh Răng Marvis Màu Đen Từ Cam Thảo Và Than Tre 85ml,323,80,175.000 ₫,259.000 ₫,84.000 ₫,-32%,4.8,13,12,8004395111749,Marvis,Ý,,Tất cả,"
Thành phần chi tiết:
1. Marvis Whitening Mint (Màu bạc)
Glycerin, Aluminum Hydroxide, Aqua (Water/Eau), Titanium Dioxide, Sodium Lauryl Sulfate, Silica, Aroma (Flavor), Cellulose Gum, Sodium Saccharin, Eugenol, Limonene, Benzyl Alcohol, Sodium Citrate, Citric Acid
2. Marvis Classic Strong Mint (Màu xanh lá)
Glycerin, Aluminum Hydroxide, Aqua, Silica, Aroma (AROMA MENTA TP 14263), Cellulose Gum, Xylitol, Sodium Lauryl Sulfate, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate.
3. Marvis Jasmin Mint (Màu tím)
Glycerin, Aluminum Hydroxide, Aqua, Silica, Aroma (AROMA MENTA GELSOMINO 96519961), Cellulose Gum, Xylitol, Sodium Lauryl Sulfate, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate.
4. Marvis Amarelli Licorice Mint (Màu đen)
Glycerin, Aluminum Hydroxide, Aqua, Silica, Aroma (aroma licorice mint norm opt eaj56087/00), Xylitol, Sodium Lauryl Sulfate, Cellulose Gum, Tit anium Diox ide , Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate.
5. Marvis Aquatic Mint (Màu xanh dương)
Glycerin, Aluminum Hydroxide, Aqua, Silica, Aroma (aroma menta aquatic 96534797), Cellulose Gum,Xylitol, Sodium Lauryl Sulfate, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate
6. Marvis Cinnamon Mint (Màu đỏ)
Glycerin, Aluminum Hydroxide ,Aqua, Silica, Aroma (aroma tp14159 norm opt 2 Eak57344/00), Xylitol, Sodium Lauryl Sulfate, Cellulose Gum, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate.
7. Marvis Smokers Whitening Mint (Cho người hút thuốc)
Glycerin, Aluminum Hydroxide, Aqua, Hydrated Silica (SORBOSIL AC 35, Hydrated Silica (SORBOSIL AC 23), PVP, Silica, Aroma (AROMA MENTA TP 14263), Xylitol, Sodium Lauryl Sulfate, Titanium Dioxide, Cellulose Gum, Trisodium Phosphate, Sodium Saccharin, Sodium Fluoride.
 ","


Làm ướt miệng và răng bằng nước hoặc nước ấm. Tuyệt hơn khi dùng nước muối.


Cho một ít kem đánh răng Marvis ra bàn chải đánh răng của bạn.


Sau đó đánh đều các vị trí quan trọng của hàm trên và dưới.


Súc miệng sạch với nước hoặc nước ấm.

 ",,,
https://hasaki.vn/san-pham/ban-chai-dien-p-s-s100-pro-cong-nghe-song-am-mau-trang-98137.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205687-1688030134_img_385x385_622873_fit_center.jpg,422205687,Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Trắng,323,20,689.000 ₫,1.300.000 ₫,611.000 ₫,-47%,5.0,4,29,8934839127442,P/S,Mỹ,China,Tất cả,"
Nội dung đang được cập nhật ","


Gắn đầu chải khớp với phần thân chải.


Đặt đầu chải nghiêng gốc 45 độ so với viền nướu và chọn chế độ chải.


Chải trong 2 phút. Sau mỗi 30 giây, bàn chải sẽ tạm ngừng rung để bạn di chuyển sang vị trí khác trong khoang miệng.

 ",Ngày Và Đêm,,
https://hasaki.vn/san-pham/kem-danh-rang-eucryl-lam-trang-rang-huong-bac-ha-62g-79717.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-372000002-1687772403_img_385x385_622873_fit_center.jpg,372000002,Kem Đánh Răng Eucryl Làm Trắng Răng Hương Bạc Hà 62g,323,300,42.000 ₫,75.000 ₫,33.000 ₫,-44%,4.2,9,14,5011309895513,Eucryl,Anh,United Kingdom,Tất cả,"
Thành phần chính:


Fluoride: giúp ngăn ngừa sâu răng và bảo vệ men răng hiệu quả.


Silica: có công dụng loại bỏ các mảng bám trên răng và làm răng trắng sáng hơn.


Thành phần đầy đủ: 
Aqua, Sorbitol, Silica, Sodium Lauryl Sulfate, Flavour, Sodium Monofluorophosphate (1122 ppm F), Cellulose Gum, Titanium Dioxide, Sodium Saccharin, Sodium Hydroxide, Limonene ","


Làm ướt bàn chải, lấy một lượng kem vừa đủ lên bàn chải đánh răng và tiến hành chải răng như đối với kem đánh răng thông thường.


Thời gian sử dụng: Sử dụng kem đánh răng Eucryl ToothPaste liên tục trong 3 tuần đầu tiên vào các thời điểm như với kem đánh răng thông thường, từ tuần thứ 4 trở đi chỉ sử dụng từ 2 đến 3 lần/ tuần (những ngày còn lại sử dụng những loại kem đánh răng thông thường).


Lưu ý: Nên đi lấy cao răng trước khi sử dụng sản phẩm này để đạt hiệu quả tốt nhất. Bởi với những cao răng đã được hình thành từ lâu thì việc loại bỏ chúng sẽ mất nhiều thời gian hơn.


Không nên dùng cho trẻ em dưới 7 tuổi.

 ",Có Mùi Hương,,
https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-giup-rang-trang-sang-750ml-87327.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-suc-mieng-listerine-giup-rang-trang-sang-750ml_tpC1gP4A3DcLhE7B_img_385x385_622873_fit_center.png,294100016,Nước Súc Miệng Listerine Giúp Răng Trắng Sáng 750ml,323,88,141.000 ₫,187.000 ₫,46.000 ₫,-25%,4.3,4,13,8850007813385,Listerine,Mỹ,,Tất cả,"
Thành phần hoạt tính: Sodium Fluoride 0.02%
Các thành phần khác: Water, alcohol (8%), hydrogen peroxide, poloxamer 407, sodium saccharin, sucralose, menthol, phosphoric acid, disodium phosphate, flavor. ","


Sau khi đánh răng, súc miệng với 20ml Listerine trong 60 giây rồi nhổ đi. 


Không được nuốt. 


Được khuyên sử dụng hàng ngày. 


Không dùng cho trẻ em dưới 12 tuổi.

 ",Vị Cay,,
https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-bao-ve-rang-e-buot-thom-mat-100g-96395.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-sensodyne-bao-ve-rang-e-buot-thom-mat-100g-1709173453_img_385x385_622873_fit_center.jpg,422204708,Kem Đánh Răng Sensodyne Giảm Ê Buốt & Làm Sáng Răng 100g,323,150,82.000 ₫,108.900 ₫,26.900 ₫,-25%,0.0,0,0,8851007198397,Sensodyne,Anh,,Tất cả,"
Kem Đánh Răng Sensodyne Repair & Protect Original 100g
Thành phần đầy đủ: 
Glycerin, PEG-8, Hydrated Silica, Calcium Sodium Phosphosilicate (NOVAMIN), Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Aroma, Titanium Dioxide, Carbomer, Sodium Saccharin, Sodium Fluoride, Limonene.
Kem Đánh Răng Sensodyne Repair & Protect Extra Fresh 100g
Thành phần đầy đủ: 
Glycerin, PEG-8, Hydrated Silica, Calcium Sodium Phosphosilicate (NOVAMIN), Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Aroma, Titanium Dioxide, Carbomer, Sodium Saccharin, Sodium Fluoride, Limonene ","






Chải răng 2 lần nhưng không quá 3 lần/ngày. Hạn chế nuốt. Nhổ ra sau khi chải răng.


Lưu ý về an toàn khi sử dụng: 


Luôn sử dụng theo hướng dẫn trên bao bì.


Để xa tầm tay trẻ em.


Không dùng cho trẻ dưới 12 tuổi trừ khi có ý kiến của bác sĩ hay nha sĩ.


Răng ê buốt có thể là dấu hiệu về vấn đề răng miệng khác cần được chăm sóc ngay. Tham vấn ý kiến của nha sĩ nếu tình trạng vẫn còn hay xấu hơn. Ngưng dùng khi bị kích ứng với sản phẩm.





 ",,,
https://hasaki.vn/san-pham/bot-lam-trang-rang-eucryl-huong-bac-ha-50g-79715.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-372000001-1687772424_img_385x385_622873_fit_center.jpg,372000001,Bột Làm Trắng Răng Eucryl Hương Bạc Hà 50g,323,278,42.000 ₫,75.000 ₫,33.000 ₫,-44%,4.5,14,33,5011309895612,Eucryl,Anh,United Kingdom,Tất cả,"
Aqua, Sodium Lauryl Sulfate, Flavour, Sodium Saccharin, Aluminium Hydroxide, Cl 19140, CI 42090.  ","
- Làm ướt bàn chải sau đó vẩy bớt nước.
- Nhúng đầu bàn chải vào bột.
- Chải răng theo cách nha sĩ hướng dẫn từ 2-3 phút.
- Súc miệng lại với nước sạch.
Lưu ý:
- Sử dụng từ 1-2 lần/tuần kết hợp với kem đánh răng thông thường để loại bỏ các mảng bám cứng đầu trên răng.
- Tránh dùng cho răng đang bị sâu, viêm nướu, người đang mắc các chứng bệnh về khoang miệng như zona, nhiệt miệng...
- Ngừng sử dụng nếu bị kích thích hoặc mẩn đỏ. 
- Luôn đậy nắp và ấn mạnh để đóng lại sau khi sử dụng để đảm bảo chất lượng sản phẩm. 
- Không dùng bột làm trắng răng EUCRYL cho trẻ em. ",,,
https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-gentle-whitening-lam-sang-rang-160g-96387.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-sensodyne-gentle-whitening-lam-sang-rang-160g-1709116050_img_385x385_622873_fit_center.jpg,422204704,Kem Đánh Răng Sensodyne Gentle Whitening Làm Sáng Răng 160g,323,105,102.000 ₫,107.500 ₫,5.500 ₫,-5%,3.7,3,3,8850090400424,Sensodyne,Anh,,Tất cả,"
1. Kem Đánh Răng Sensodyne Cool Gel Mát Lạnh, Giảm Ê Buốt
Thành phần đầy đủ:
Nước, Sorbitol, Hydrated Silica, Glycerin, Cocamidopropyl Betaine, Flavour, Xanthan gum, CI 42090, Sodium Saccharin, Sodium Fluoride, Sodium Hydroxide,Sucralose.
2. Kem Đánh Răng Sensodyne Fresh Mint Bạc Hà The Mát
Thành phần đầy đủ:
Nước, Sorbitol, Hydrated Silica, Glycerin, Cocamidopropyl Betaine, Flavour, Xanthan gum, CI 77891, Sodium Saccharin, Sodium Fluoride, Sodium Hydroxide,Sucralose.
3. Kem Đánh Răng Sensodyne Multi Care Bảo Vệ Toàn Diện
Thành phần đầy đủ:
Nước, Sorbitol, Hydrated Silica, Cocamidopropyl Betaine, Flavour, Zinc Citrate, Xanthan Gum, CI 77891, Sodium Hydroxide, Sodium Fluoride, Sodium Saccharin, Sucralose.
4. Kem Đánh Răng Sensodyne Gentle Whitening Làm Sáng Răng
Thành phần đầy đủ:
Nước, Hydrated Silica, Sorbitol, Glycerin, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Flavour, PEG-6, CI 77891, Sodium Saccharin, Sodium Fluoride, Sodium Hydroxide, Xanthan Gum ","



Đánh răng 2 lần nhưng không quá 3 lần/ngày. 


Hạn chế nuốt phải.


Nhổ ra sau khi đánh xong.



Lưu ý an toàn khi sử dụng:


Răng ê buốt có thể là dấu hiệu của vấn đề răng miệng khác cần được chăm sóc ngay. Tham vấn ý kiến của nha sĩ nếu tình trạng vẫn còn hoặc xấu hơn.


Tránh xa tầm với trẻ em. Không dùng cho trẻ em dưới 12 tuổi trừ khi có ý kiến của bác sĩ hay nha sĩ.


Ngưng dùng khi bị kích ứng với sản phẩm.


Nếu bị sưng mặt hay miệng, cần đi gặp bác sĩ hay nha sĩ sớm nhất có thể.


Sản phẩm có chứa Natri Fluorid.

 ",,,
https://hasaki.vn/san-pham/combo-2-kem-danh-rang-crest-trang-sang-vuot-troi-107g-116297.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217515-1704356379_img_385x385_622873_fit_center.jpg,422217515,Combo 2 Kem Đánh Răng Crest Trắng Sáng Vượt Trội 107g,323,41,251.000 ₫,264.000 ₫,13.000 ₫,-5%,0.0,0,0,037000810926,Crest,Mỹ,United States,Tất cả,"
Water, Sorbitol, Hydrated Silica, Disodium Pyrophosphate, Sodium Lauryl Sulfate, Favor, Sodium Hydroxide, Cellulose Gum Sodium Saccharin, Carbomer, Polysorbate 80, Mica, Titanium Dioxide, Blue 1 ","
Lấy một kem vừa đủ vào bàn chải đánh răng và đánh răng theo đúng cách khoa học. Đánh răng ít nhất 2 lần/ngày hoặc theo chỉ định của bác sĩ. ",,,
https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-hoi-tho-thom-mat-750ml-87325.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-suc-mieng-listerine-hoi-tho-thom-mat-750ml-1708921052_img_385x385_622873_fit_center.jpg,294100015,Nước Súc Miệng Listerine Hơi Thở Thơm Mát 750ml,323,119,85.000 ₫,169.000 ₫,84.000 ₫,-50%,4.9,8,12,8850007811251,Listerine,Mỹ,,Tất cả,"
4 tinh dầu tự nhiên:

Khuynh Diệp: tính sát khuẩn cao
Cỏ Xạ Hương: kháng khuẩn hiệu quả
Bạc Hà: diệt khuẩn vượt trội
Methyl Salicylate: Hương thơm the mát
 ","


Sau khi đánh răng, súc miệng với 20ml Listerine trong 60 giây rồi nhổ đi.


Không được nuốt.


Được khuyên sử dụng hàng ngày.

 ",Vị Cay,,
https://hasaki.vn/san-pham/kem-danh-rang-aquafresh-phuc-hoi-do-sang-tu-nhien-158-7g-96413.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204717-1703147749_img_385x385_622873_fit_center.jpg,422204717,Kem Đánh Răng Aquafresh Phục Hồi Độ Sáng Tự Nhiên 158.7g,323,99,95.000 ₫,96.500 ₫,1.500 ₫,-2%,5.0,1,1,053100338832,Aquafresh,Anh,United States,Tất cả,"

Thành phần đầy đủ: 
Aqua (Water, Eau), Sorbitol, Hydrated Silica, Glycerin, Sodium Lauryl Sulfate, Flavor, Xanthan Gum, Titanium Dioxide, PEG-8, Sodium Saccharin, Sodium Fluoride,Cocamidopropyl Betaine, Iron Oxide (CI 77491), Red 30 (CI 73360)

 ","



Chải răng ngày 2 lần hoặc theo hướng dẫn của nha sĩ.


Dùng ít nhất 1g kem đánh răng mỗi lần.



 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-closeup-lam-sang-rang-kim-cuong-100g-87947.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-413800001-1687836640_img_385x385_622873_fit_center.jpg,413800001,Kem Đánh Răng Closeup Dạng Gel Trắng Răng Kim Cương 100g,323,310,29.000 ₫,39.000 ₫,10.000 ₫,-26%,5.0,1,3,8934839121037,Closeup,Mỹ,Vietnam,Tất cả,"
Nội dung đang được cập nhật ","
 ",,,
https://hasaki.vn/san-pham/xit-thom-mieng-loli-and-the-wolf-velvet-kiss-vi-dau-rung-20ml-108150.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212359-1705637320_img_385x385_622873_fit_center.png,422212359,Xịt Thơm Miệng Loli And The Wolf Velvet Kiss Vị Dâu Rừng 20ml,323,70,129.000 ₫,169.000 ₫,40.000 ₫,-24%,5.0,2,1,8936220180036,Loli & The Wolf,Việt Nam,Vietnam,Tất cả,"
Bảng thành phần chi tiết: Aqua, alcohol, aspartame, honey, menthol, parfum, peg-40, hydrogenated castor oil, thymus vulgaris oil, cinnamomum cassia leaf oil. ","


Xịt trực tiếp vào khoang miệng từ 2-3 lần nhấn hoặc nhiều hơn theo nhu cầu.


Sử dụng trong các buổi hẹn hò, trước khi hôn để mang lại trải nghiệm thú vị.

 ",,,
https://hasaki.vn/san-pham/kem-danh-trang-rang-crest-complete-whitening-scope-153g-my-114011.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-trang-rang-crest-complete-whitening-scope-153g-my-1719475004_img_385x385_622873_fit_center.jpg,422215978,Kem Đánh Răng Crest Làm Trắng Răng & Thơm Miệng 153g (Nhập Khẩu Mỹ),323,94,92.000 ₫,113.000 ₫,21.000 ₫,-19%,0.0,0,0,037000907855,Crest,Mỹ,United States,Tất cả,"
Sodium Fluoride (0.243%), Nước, Hydrated Silica, Sorbitol, Disodium Pyrophosphate, Flavor, Sodium Lauryl Sulfate, Cellulose Gum, Sodium Hydroxide, Mica, Polyethylene, Sodium Saccharin, Carbomer, Xanthan Gum, Titanium Dioxide. ","


Lấy một kem vừa đủ vào bàn chải đánh răng và đánh răng theo đúng cách khoa học.


Đánh răng ít nhất 2 lần/ngày hoặc theo chỉ định của bác sĩ.

 ",Có Mùi Hương,,
https://hasaki.vn/san-pham/kem-danh-rang-median-dental-iq-original-mau-xanh-duong-120g-96907.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205036-1705483389_img_385x385_622873_fit_center.jpg,422205036,Kem Đánh Răng Median IQ 93% Trắng Răng Màu Xanh Dương 120g,323,223,38.000 ₫,65.000 ₫,27.000 ₫,-42%,4.8,4,6,8806403146473,Median,Hàn Quốc,Korea,Tất cả,"
MEDIAN Dental IQ Tartar Care Original Toothpaste 120g
[Thành phần đặc hiệu] chiết xuất trà xanh cô đặc, Dental Type Silica, Sodium Monofluorophosphate, Sodium Pyrophosphate [Chất phụ gia khác] L-mentol, Sodium Saccharin, Titanium Dioxide, Cellulose Gum, Sodium Laureth Sulfate, Sorbitol Solution, Sucralose, nước tinh khiết, Zeolite*Silica, Ground Calcium Carbonate, hương liệu
MEDIAN Dental IQ Tartar Care Fresh Breath Toothpaste 120g
[Thành phần đặc hiệu] chiết xuất trà xanh cô đặc, Dental Type Silica, Sodium Monofluorophosphate, Sodium Pyrophosphate [Chất phụ gia khác] Glycerin, Sodium Saccharin, Cellulose Gum, Sodium Laureth Sulfate, Sorbitol Solution, Sucralose, nước tinh khiết, Zeolite*Hydrated Silicon Dioxide*Titanium Dioxide*L-mentol
*chiết xuất bạc hà chiết xuất bạch đàn, hương liệu
MEDIAN Dental IQ Tartar Care White Toothpaste 120g
[Thành phần đặc hiệu] chiết xuất trà xanh cô đặc, Dental Type Silica, Sodium Monofluorophosphate, Sodium Pyrophosphate [Chất phụ gia khác] L-Mentol, DL-Malic Acid, Sodium Saccharin, Titanium Dioxide, Cellulose Gum, Sodium Laureth Sulfate, Sorbitol Solution, Sucralose, nước tinh khiết, Zeolite*Silica, Ground Calcium Carbonate, Iron Blue Coated Titanated Mica, hương liệu
MEDIAN Dental IQ Tartar Care Gum Protection Toothpaste 120g
[Thành phần đặc hiệu] chiết xuất trà xanh cô đặc, Dental Type Silica, Sodium Monofluorophosphate, Sodium Pyrophosphaten [Chất phụ gia khác] Glycerin, Sodium Saccharin, Titanium Dioxide, Cellulose Gum, Sodium Laureth Sulfate, Sorbitol Solution, Sucralose, Silica, nước tinh khiết, Ground Calcium Carbonate, hương liệu ","


Làm ướt bàn chải.


Lấy một lượng kem vừa đủ cho lên bàn chải rồi đánh răng.


Súc miệng lại thật sạch với nước.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-median-dental-iq-bao-ve-nuou-xanh-ngoc-120g-96913.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205039-1705482410_img_385x385_622873_fit_center.jpg,422205039,Kem Đánh Răng Median IQ 93% Trắng Răng Màu Xanh Ngọc 120g,323,219,38.000 ₫,65.000 ₫,27.000 ₫,-42%,4.8,4,6,8809585101445,Median,Hàn Quốc,Korea,Tất cả,"
MEDIAN Dental IQ Tartar Care Original Toothpaste 120g
[Thành phần đặc hiệu] chiết xuất trà xanh cô đặc, Dental Type Silica, Sodium Monofluorophosphate, Sodium Pyrophosphate [Chất phụ gia khác] L-mentol, Sodium Saccharin, Titanium Dioxide, Cellulose Gum, Sodium Laureth Sulfate, Sorbitol Solution, Sucralose, nước tinh khiết, Zeolite*Silica, Ground Calcium Carbonate, hương liệu
MEDIAN Dental IQ Tartar Care Fresh Breath Toothpaste 120g
[Thành phần đặc hiệu] chiết xuất trà xanh cô đặc, Dental Type Silica, Sodium Monofluorophosphate, Sodium Pyrophosphate [Chất phụ gia khác] Glycerin, Sodium Saccharin, Cellulose Gum, Sodium Laureth Sulfate, Sorbitol Solution, Sucralose, nước tinh khiết, Zeolite*Hydrated Silicon Dioxide*Titanium Dioxide*L-mentol
*chiết xuất bạc hà chiết xuất bạch đàn, hương liệu
MEDIAN Dental IQ Tartar Care White Toothpaste 120g
[Thành phần đặc hiệu] chiết xuất trà xanh cô đặc, Dental Type Silica, Sodium Monofluorophosphate, Sodium Pyrophosphate [Chất phụ gia khác] L-Mentol, DL-Malic Acid, Sodium Saccharin, Titanium Dioxide, Cellulose Gum, Sodium Laureth Sulfate, Sorbitol Solution, Sucralose, nước tinh khiết, Zeolite*Silica, Ground Calcium Carbonate, Iron Blue Coated Titanated Mica, hương liệu
MEDIAN Dental IQ Tartar Care Gum Protection Toothpaste 120g
[Thành phần đặc hiệu] chiết xuất trà xanh cô đặc, Dental Type Silica, Sodium Monofluorophosphate, Sodium Pyrophosphaten [Chất phụ gia khác] Glycerin, Sodium Saccharin, Titanium Dioxide, Cellulose Gum, Sodium Laureth Sulfate, Sorbitol Solution, Sucralose, Silica, nước tinh khiết, Ground Calcium Carbonate, hương liệu ","


Làm ướt bàn chải.


Lấy một lượng kem vừa đủ cho lên bàn chải rồi đánh răng.


Súc miệng lại thật sạch với nước.

 ",,,
https://hasaki.vn/san-pham/combo-2-kem-danh-rang-eucryl-lam-trang-rang-huong-bac-ha-62g-108342.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212688-1702699791_img_385x385_622873_fit_center.jpg,422212688,Combo 2 Kem Đánh Răng Eucryl Làm Trắng Răng Hương Bạc Hà 62g,323,96,84.000 ₫,120.000 ₫,36.000 ₫,-30%,4.2,9,14,5011309895513x2,Eucryl,Anh,United Kingdom,Tất cả,"
Thành phần chính:


Fluoride: giúp ngăn ngừa sâu răng và bảo vệ men răng hiệu quả.


Silica: có công dụng loại bỏ các mảng bám trên răng và làm răng trắng sáng hơn.


Thành phần đầy đủ: 
Aqua, Sorbitol, Silica, Sodium Lauryl Sulfate, Flavour, Sodium Monofluorophosphate (1122 ppm F), Cellulose Gum, Titanium Dioxide, Sodium Saccharin, Sodium Hydroxide, Limonene ","


Làm ướt bàn chải, lấy một lượng kem vừa đủ lên bàn chải đánh răng và tiến hành chải răng như đối với kem đánh răng thông thường.


Thời gian sử dụng: Sử dụng kem đánh răng Eucryl ToothPaste liên tục trong 3 tuần đầu tiên vào các thời điểm như với kem đánh răng thông thường, từ tuần thứ 4 trở đi chỉ sử dụng từ 2 đến 3 lần/ tuần (những ngày còn lại sử dụng những loại kem đánh răng thông thường).


Lưu ý: Nên đi lấy cao răng trước khi sử dụng sản phẩm này để đạt hiệu quả tốt nhất. Bởi với những cao răng đã được hình thành từ lâu thì việc loại bỏ chúng sẽ mất nhiều thời gian hơn.


Không nên dùng cho trẻ em dưới 7 tuổi.

 ",Có Mùi Hương,,
https://hasaki.vn/san-pham/kem-danh-rang-crest-trang-sang-vuot-troi-107g-116295.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217514-1704339000_img_385x385_622873_fit_center.jpg,422217514,Kem Đánh Răng Crest Trắng Sáng Vượt Trội 107g,323,61,123.000 ₫,146.000 ₫,23.000 ₫,-16%,0.0,0,0,037000810278,Crest,Mỹ,United States,Tất cả,"
Water, Sorbitol, Hydrated Silica, Disodium Pyrophosphate, Sodium Lauryl Sulfate, Favor, Sodium Hydroxide, Cellulose Gum Sodium Saccharin, Carbomer, Polysorbate 80, Mica, Titanium Dioxide, Blue 1 ","
Lấy một kem vừa đủ vào bàn chải đánh răng và đánh răng theo đúng cách khoa học. Đánh răng ít nhất 2 lần/ngày hoặc theo chỉ định của bác sĩ. ",,,
